Area_,ISO 3 code_,Year_,Area type_,Continent_,Ember region_,EU_,OECD_,G20_,G7_,ASEAN_,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value,Category,Subcategory,Variable,Unit,Value
Austria,AUT,1990,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,48.81,Electricity demand,Demand per capita,Demand per capita,MWh,6.36,Electricity generation,Aggregate fuel,Clean,%,66.25,Electricity generation,Aggregate fuel,Coal,%,12.56,Electricity generation,Aggregate fuel,Fossil,%,33.75,Electricity generation,Aggregate fuel,"Hydro, bioenergy and other renewables",%,66.25,Electricity generation,Aggregate fuel,Renewables,%,66.25,Electricity generation,Aggregate fuel,Wind,%,0,Electricity generation,Aggregate fuel,Wind and solar,%,0,Electricity generation,Aggregate fuel,Clean,TWh,32.64,Electricity generation,Aggregate fuel,Coal,TWh,6.19,Electricity generation,Aggregate fuel,Fossil,TWh,16.63,Electricity generation,Aggregate fuel,"Hydro, bioenergy and other renewables",TWh,32.64,Electricity generation,Aggregate fuel,Renewables,TWh,32.64,Electricity generation,Aggregate fuel,Wind,TWh,0,Electricity generation,Aggregate fuel,Wind and solar,TWh,0,Electricity generation,Fuel,Bioenergy,%,2.29,Electricity generation,Fuel,Gas,%,15.67,Electricity generation,Fuel,Hard coal,%,7.73,Electricity generation,Fuel,Hydro,%,63.95,Electricity generation,Fuel,Lignite,%,4.83,Electricity generation,Fuel,Nuclear,%,0,Electricity generation,Fuel,Onshore wind,%,0,Electricity generation,Fuel,Other fossil,%,5.52,Electricity generation,Fuel,Other renewables,%,0,Electricity generation,Fuel,Solar,%,0,Electricity generation,Fuel,Bioenergy,TWh,1.13,Electricity generation,Fuel,Gas,TWh,7.72,Electricity generation,Fuel,Hard coal,TWh,3.81,Electricity generation,Fuel,Hydro,TWh,31.51,Electricity generation,Fuel,Lignite,TWh,2.38,Electricity generation,Fuel,Nuclear,TWh,0,Electricity generation,Fuel,Onshore wind,TWh,0,Electricity generation,Fuel,Other fossil,TWh,2.72,Electricity generation,Fuel,Other renewables,TWh,0,Electricity generation,Fuel,Solar,TWh,0,Electricity generation,Total,Total generation,TWh,49.27,Electricity imports,Electricity imports,Net imports,TWh,-0.46,Power sector emissions,Aggregate fuel,Clean,MtCO2e,0.99,Power sector emissions,Aggregate fuel,Coal,MtCO2e,6.08,Power sector emissions,Aggregate fuel,Fossil,MtCO2e,11.32,Power sector emissions,Aggregate fuel,"Hydro, bioenergy and other renewables",MtCO2e,0.99,Power sector emissions,Aggregate fuel,Renewables,MtCO2e,0.99,Power sector emissions,Aggregate fuel,Wind,MtCO2e,0,Power sector emissions,Aggregate fuel,Wind and solar,MtCO2e,0,Power sector emissions,CO2 intensity,CO2 intensity,gCO2e per kWh,249.85,Power sector emissions,Fuel,Bioenergy,MtCO2e,0.24,Power sector emissions,Fuel,Gas,MtCO2e,3.45,Power sector emissions,Fuel,Hard coal,MtCO2e,3.66,Power sector emissions,Fuel,Hydro,MtCO2e,0.75,Power sector emissions,Fuel,Lignite,MtCO2e,2.42,Power sector emissions,Fuel,Nuclear,MtCO2e,0,Power sector emissions,Fuel,Onshore wind,MtCO2e,0,Power sector emissions,Fuel,Other fossil,MtCO2e,1.79,Power sector emissions,Fuel,Other renewables,MtCO2e,0,Power sector emissions,Fuel,Solar,MtCO2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,AUT,1991,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,50.93,Electricity demand,Demand per capita,Demand per capita,MWh,6.57,Electricity generation,Aggregate fuel,Clean,%,65.09,Electricity generation,Aggregate fuel,Coal,%,13.64,Electricity generation,Aggregate fuel,Fossil,%,34.91,Electricity generation,Aggregate fuel,"Hydro, bioenergy and other renewables",%,65.09,Electricity generation,Aggregate fuel,Renewables,%,65.09,Electricity generation,Aggregate fuel,Wind,%,0,Electricity generation,Aggregate fuel,Wind and solar,%,0,Electricity generation,Aggregate fuel,Clean,TWh,32.65,Electricity generation,Aggregate fuel,Coal,TWh,6.84,Electricity generation,Aggregate fuel,Fossil,TWh,17.51,Electricity generation,Aggregate fuel,"Hydro, bioenergy and other renewables",TWh,32.65,Electricity generation,Aggregate fuel,Renewables,TWh,32.65,Electricity generation,Aggregate fuel,Wind,TWh,0,Electricity generation,Aggregate fuel,Wind and solar,TWh,0,Electricity generation,Fuel,Bioenergy,%,2.41,Electricity generation,Fuel,Gas,%,14.89,Electricity generation,Fuel,Hard coal,%,8.21,Electricity generation,Fuel,Hydro,%,62.68,Electricity generation,Fuel,Lignite,%,5.42,Electricity generation,Fuel,Nuclear,%,0,Electricity generation,Fuel,Onshore wind,%,0,Electricity generation,Fuel,Other fossil,%,6.38,Electricity generation,Fuel,Other renewables,%,0,Electricity generation,Fuel,Solar,%,0,Electricity generation,Fuel,Bioenergy,TWh,1.21,Electricity generation,Fuel,Gas,TWh,7.47,Electricity generation,Fuel,Hard coal,TWh,4.12,Electricity generation,Fuel,Hydro,TWh,31.44,Electricity generation,Fuel,Lignite,TWh,2.72,Electricity generation,Fuel,Nuclear,TWh,0,Electricity generation,Fuel,Onshore wind,TWh,0,Electricity generation,Fuel,Other fossil,TWh,3.2,Electricity generation,Fuel,Other renewables,TWh,0,Electricity generation,Fuel,Solar,TWh,0,Electricity generation,Total,Total generation,TWh,50.16,Electricity imports,Electricity imports,Net imports,TWh,0.77,Power sector emissions,Aggregate fuel,Clean,MtCO2e,1.01,Power sector emissions,Aggregate fuel,Coal,MtCO2e,6.72,Power sector emissions,Aggregate fuel,Fossil,MtCO2e,12.17,Power sector emissions,Aggregate fuel,"Hydro, bioenergy and other renewables",MtCO2e,1.01,Power sector emissions,Aggregate fuel,Renewables,MtCO2e,1.01,Power sector emissions,Aggregate fuel,Wind,MtCO2e,0,Power sector emissions,Aggregate fuel,Wind and solar,MtCO2e,0,Power sector emissions,CO2 intensity,CO2 intensity,gCO2e per kWh,262.76,Power sector emissions,Fuel,Bioenergy,MtCO2e,0.26,Power sector emissions,Fuel,Gas,MtCO2e,3.34,Power sector emissions,Fuel,Hard coal,MtCO2e,3.96,Power sector emissions,Fuel,Hydro,MtCO2e,0.75,Power sector emissions,Fuel,Lignite,MtCO2e,2.76,Power sector emissions,Fuel,Nuclear,MtCO2e,0,Power sector emissions,Fuel,Onshore wind,MtCO2e,0,Power sector emissions,Fuel,Other fossil,MtCO2e,2.11,Power sector emissions,Fuel,Other renewables,MtCO2e,0,Power sector emissions,Fuel,Solar,MtCO2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,AUT,1992,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,50.44,Electricity demand,Demand per capita,Demand per capita,MWh,6.43,Electricity generation,Aggregate fuel,Clean,%,72.48,Electricity generation,Aggregate fuel,Coal,%,8.24,Electricity generation,Aggregate fuel,Fossil,%,27.52,Electricity generation,Aggregate fuel,"Hydro, bioenergy and other renewables",%,72.48,Electricity generation,Aggregate fuel,Renewables,%,72.48,Electricity generation,Aggregate fuel,Wind,%,0,Electricity generation,Aggregate fuel,Wind and solar,%,0,Electricity generation,Aggregate fuel,Clean,TWh,36.16,Electricity generation,Aggregate fuel,Coal,TWh,4.11,Electricity generation,Aggregate fuel,Fossil,TWh,13.73,Electricity generation,Aggregate fuel,"Hydro, bioenergy and other renewables",TWh,36.16,Electricity generation,Aggregate fuel,Renewables,TWh,36.16,Electricity generation,Aggregate fuel,Wind,TWh,0,Electricity generation,Aggregate fuel,Wind and solar,TWh,0,Electricity generation,Fuel,Bioenergy,%,2.63,Electricity generation,Fuel,Gas,%,13.31,Electricity generation,Fuel,Hard coal,%,5.69,Electricity generation,Fuel,Hydro,%,69.85,Electricity generation,Fuel,Lignite,%,2.55,Electricity generation,Fuel,Nuclear,%,0,Electricity generation,Fuel,Onshore wind,%,0,Electricity generation,Fuel,Other fossil,%,5.97,Electricity generation,Fuel,Other renewables,%,0,Electricity generation,Fuel,Solar,%,0,Electricity generation,Fuel,Bioenergy,TWh,1.31,Electricity generation,Fuel,Gas,TWh,6.64,Electricity generation,Fuel,Hard coal,TWh,2.84,Electricity generation,Fuel,Hydro,TWh,34.85,Electricity generation,Fuel,Lignite,TWh,1.27,Electricity generation,Fuel,Nuclear,TWh,0,Electricity generation,Fuel,Onshore wind,TWh,0,Electricity generation,Fuel,Other fossil,TWh,2.98,Electricity generation,Fuel,Other renewables,TWh,0,Electricity generation,Fuel,Solar,TWh,0,Electricity generation,Total,Total generation,TWh,49.89,Electricity imports,Electricity imports,Net imports,TWh,0.55,Power sector emissions,Aggregate fuel,Clean,MtCO2e,1.11,Power sector emissions,Aggregate fuel,Coal,MtCO2e,4.02,Power sector emissions,Aggregate fuel,Fossil,MtCO2e,8.95,Power sector emissions,Aggregate fuel,"Hydro, bioenergy and other renewables",MtCO2e,1.11,Power sector emissions,Aggregate fuel,Renewables,MtCO2e,1.11,Power sector emissions,Aggregate fuel,Wind,MtCO2e,0,Power sector emissions,Aggregate fuel,Wind and solar,MtCO2e,0,Power sector emissions,CO2 intensity,CO2 intensity,gCO2e per kWh,201.64,Power sector emissions,Fuel,Bioenergy,MtCO2e,0.28,Power sector emissions,Fuel,Gas,MtCO2e,2.97,Power sector emissions,Fuel,Hard coal,MtCO2e,2.73,Power sector emissions,Fuel,Hydro,MtCO2e,0.83,Power sector emissions,Fuel,Lignite,MtCO2e,1.29,Power sector emissions,Fuel,Nuclear,MtCO2e,0,Power sector emissions,Fuel,Onshore wind,MtCO2e,0,Power sector emissions,Fuel,Other fossil,MtCO2e,1.96,Power sector emissions,Fuel,Other renewables,MtCO2e,0,Power sector emissions,Fuel,Solar,MtCO2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,AUT,1993,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,50.58,Electricity demand,Demand per capita,Demand per capita,MWh,6.4,Electricity generation,Aggregate fuel,Clean,%,74.16,Electricity generation,Aggregate fuel,Coal,%,5.81,Electricity generation,Aggregate fuel,Fossil,%,25.84,Electricity generation,Aggregate fuel,"Hydro, bioenergy and other renewables",%,74.16,Electricity generation,Aggregate fuel,Renewables,%,74.16,Electricity generation,Aggregate fuel,Wind,%,0,Electricity generation,Aggregate fuel,Wind and solar,%,0,Electricity generation,Aggregate fuel,Clean,TWh,38.05,Electricity generation,Aggregate fuel,Coal,TWh,2.98,Electricity generation,Aggregate fuel,Fossil,TWh,13.26,Electricity generation,Aggregate fuel,"Hydro, bioenergy and other renewables",TWh,38.05,Electricity generation,Aggregate fuel,Renewables,TWh,38.05,Electricity generation,Aggregate fuel,Wind,TWh,0,Electricity generation,Aggregate fuel,Wind and solar,TWh,0,Electricity generation,Fuel,Bioenergy,%,2.61,Electricity generation,Fuel,Gas,%,13.23,Electricity generation,Fuel,Hard coal,%,3.7,Electricity generation,Fuel,Hydro,%,71.55,Electricity generation,Fuel,Lignite,%,2.1,Electricity generation,Fuel,Nuclear,%,0,Electricity generation,Fuel,Onshore wind,%,0,Electricity generation,Fuel,Other fossil,%,6.8,Electricity generation,Fuel,Other renewables,%,0,Electricity generation,Fuel,Solar,%,0,Electricity generation,Fuel,Bioenergy,TWh,1.34,Electricity generation,Fuel,Gas,TWh,6.79,Electricity generation,Fuel,Hard coal,TWh,1.9,Electricity generation,Fuel,Hydro,TWh,36.71,Electricity generation,Fuel,Lignite,TWh,1.08,Electricity generation,Fuel,Nuclear,TWh,0,Electricity generation,Fuel,Onshore wind,TWh,0,Electricity generation,Fuel,Other fossil,TWh,3.49,Electricity generation,Fuel,Other renewables,TWh,0,Electricity generation,Fuel,Solar,TWh,0,Electricity generation,Total,Total generation,TWh,51.31,Electricity imports,Electricity imports,Net imports,TWh,-0.73,Power sector emissions,Aggregate fuel,Clean,MtCO2e,1.16,Power sector emissions,Aggregate fuel,Coal,MtCO2e,2.93,Power sector emissions,Aggregate fuel,Fossil,MtCO2e,8.27,Power sector emissions,Aggregate fuel,"Hydro, bioenergy and other renewables",MtCO2e,1.16,Power sector emissions,Aggregate fuel,Renewables,MtCO2e,1.16,Power sector emissions,Aggregate fuel,Wind,MtCO2e,0,Power sector emissions,Aggregate fuel,Wind and solar,MtCO2e,0,Power sector emissions,CO2 intensity,CO2 intensity,gCO2e per kWh,183.59,Power sector emissions,Fuel,Bioenergy,MtCO2e,0.29,Power sector emissions,Fuel,Gas,MtCO2e,3.04,Power sector emissions,Fuel,Hard coal,MtCO2e,1.83,Power sector emissions,Fuel,Hydro,MtCO2e,0.87,Power sector emissions,Fuel,Lignite,MtCO2e,1.1,Power sector emissions,Fuel,Nuclear,MtCO2e,0,Power sector emissions,Fuel,Onshore wind,MtCO2e,0,Power sector emissions,Fuel,Other fossil,MtCO2e,2.3,Power sector emissions,Fuel,Other renewables,MtCO2e,0,Power sector emissions,Fuel,Solar,MtCO2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,AUT,1994,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,51.13,Electricity demand,Demand per capita,Demand per capita,MWh,6.44,Electricity generation,Aggregate fuel,Clean,%,71.03,Electricity generation,Aggregate fuel,Coal,%,5.97,Electricity generation,Aggregate fuel,Fossil,%,28.97,Electricity generation,Aggregate fuel,"Hydro, bioenergy and other renewables",%,71.03,Electricity generation,Aggregate fuel,Renewables,%,71.03,Electricity generation,Aggregate fuel,Wind,%,0,Electricity generation,Aggregate fuel,Wind and solar,%,0,Electricity generation,Aggregate fuel,Clean,TWh,36.9,Electricity generation,Aggregate fuel,Coal,TWh,3.1,Electricity generation,Aggregate fuel,Fossil,TWh,15.05,Electricity generation,Aggregate fuel,"Hydro, bioenergy and other renewables",TWh,36.9,Electricity generation,Aggregate fuel,Renewables,TWh,36.9,Electricity generation,Aggregate fuel,Wind,TWh,0,Electricity generation,Aggregate fuel,Wind and solar,TWh,0,Electricity generation,Fuel,Bioenergy,%,2.29,Electricity generation,Fuel,Gas,%,16.63,Electricity generation,Fuel,Hard coal,%,4,Electricity generation,Fuel,Hydro,%,68.74,Electricity generation,Fuel,Lignite,%,1.96,Electricity generation,Fuel,Nuclear,%,0,Electricity generation,Fuel,Onshore wind,%,0,Electricity generation,Fuel,Other fossil,%,6.37,Electricity generation,Fuel,Other renewables,%,0,Electricity generation,Fuel,Solar,%,0,Electricity generation,Fuel,Bioenergy,TWh,1.19,Electricity generation,Fuel,Gas,TWh,8.64,Electricity generation,Fuel,Hard coal,TWh,2.08,Electricity generation,Fuel,Hydro,TWh,35.71,Electricity generation,Fuel,Lignite,TWh,1.02,Electricity generation,Fuel,Nuclear,TWh,0,Electricity generation,Fuel,Onshore wind,TWh,0,Electricity generation,Fuel,Other fossil,TWh,3.31,Electricity generation,Fuel,Other renewables,TWh,0,Electricity generation,Fuel,Solar,TWh,0,Electricity generation,Total,Total generation,TWh,51.95,Electricity imports,Electricity imports,Net imports,TWh,-0.82,Power sector emissions,Aggregate fuel,Clean,MtCO2e,1.11,Power sector emissions,Aggregate fuel,Coal,MtCO2e,3.04,Power sector emissions,Aggregate fuel,Fossil,MtCO2e,9.09,Power sector emissions,Aggregate fuel,"Hydro, bioenergy and other renewables",MtCO2e,1.11,Power sector emissions,Aggregate fuel,Renewables,MtCO2e,1.11,Power sector emissions,Aggregate fuel,Wind,MtCO2e,0,Power sector emissions,Aggregate fuel,Wind and solar,MtCO2e,0,Power sector emissions,CO2 intensity,CO2 intensity,gCO2e per kWh,196.15,Power sector emissions,Fuel,Bioenergy,MtCO2e,0.26,Power sector emissions,Fuel,Gas,MtCO2e,3.87,Power sector emissions,Fuel,Hard coal,MtCO2e,2,Power sector emissions,Fuel,Hydro,MtCO2e,0.85,Power sector emissions,Fuel,Lignite,MtCO2e,1.04,Power sector emissions,Fuel,Nuclear,MtCO2e,0,Power sector emissions,Fuel,Onshore wind,MtCO2e,0,Power sector emissions,Fuel,Other fossil,MtCO2e,2.18,Power sector emissions,Fuel,Other renewables,MtCO2e,0,Power sector emissions,Fuel,Solar,MtCO2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,AUT,1995,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,52.58,Electricity demand,Demand per capita,Demand per capita,MWh,6.61,Electricity generation,Aggregate fuel,Clean,%,70.68,Electricity generation,Aggregate fuel,Coal,%,7.85,Electricity generation,Aggregate fuel,Fossil,%,29.32,Electricity generation,Aggregate fuel,"Hydro, bioenergy and other renewables",%,70.68,Electricity generation,Aggregate fuel,Renewables,%,70.68,Electricity generation,Aggregate fuel,Wind,%,0,Electricity generation,Aggregate fuel,Wind and solar,%,0,Electricity generation,Aggregate fuel,Clean,TWh,38.91,Electricity generation,Aggregate fuel,Coal,TWh,4.32,Electricity generation,Aggregate fuel,Fossil,TWh,16.14,Electricity generation,Aggregate fuel,"Hydro, bioenergy and other renewables",TWh,38.91,Electricity generation,Aggregate fuel,Renewables,TWh,38.91,Electricity generation,Aggregate fuel,Wind,TWh,0,Electricity generation,Aggregate fuel,Wind and solar,TWh,0,Electricity generation,Fuel,Bioenergy,%,3.34,Electricity generation,Fuel,Gas,%,16.19,Electricity generation,Fuel,Hard coal,%,5.12,Electricity generation,Fuel,Hydro,%,67.34,Electricity generation,Fuel,Lignite,%,2.72,Electricity generation,Fuel,Nuclear,%,0,Electricity generation,Fuel,Onshore wind,%,0,Electricity generation,Fuel,Other fossil,%,5.29,Electricity generation,Fuel,Other renewables,%,0,Electricity generation,Fuel,Solar,%,0,Electricity generation,Fuel,Bioenergy,TWh,1.84,Electricity generation,Fuel,Gas,TWh,8.91,Electricity generation,Fuel,Hard coal,TWh,2.82,Electricity generation,Fuel,Hydro,TWh,37.07,Electricity generation,Fuel,Lignite,TWh,1.5,Electricity generation,Fuel,Nuclear,TWh,0,Electricity generation,Fuel,Onshore wind,TWh,0,Electricity generation,Fuel,Other fossil,TWh,2.91,Electricity generation,Fuel,Other renewables,TWh,0,Electricity generation,Fuel,Solar,TWh,0,Electricity generation,Total,Total generation,TWh,55.05,Electricity imports,Electricity imports,Net imports,TWh,-2.47,Power sector emissions,Aggregate fuel,Clean,MtCO2e,1.28,Power sector emissions,Aggregate fuel,Coal,MtCO2e,4.23,Power sector emissions,Aggregate fuel,Fossil,MtCO2e,10.13,Power sector emissions,Aggregate fuel,"Hydro, bioenergy and other renewables",MtCO2e,1.28,Power sector emissions,Aggregate fuel,Renewables,MtCO2e,1.28,Power sector emissions,Aggregate fuel,Wind,MtCO2e,0,Power sector emissions,Aggregate fuel,Wind and solar,MtCO2e,0,Power sector emissions,CO2 intensity,CO2 intensity,gCO2e per kWh,207.27,Power sector emissions,Fuel,Bioenergy,MtCO2e,0.4,Power sector emissions,Fuel,Gas,MtCO2e,3.99,Power sector emissions,Fuel,Hard coal,MtCO2e,2.71,Power sector emissions,Fuel,Hydro,MtCO2e,0.88,Power sector emissions,Fuel,Lignite,MtCO2e,1.52,Power sector emissions,Fuel,Nuclear,MtCO2e,0,Power sector emissions,Fuel,Onshore wind,MtCO2e,0,Power sector emissions,Fuel,Other fossil,MtCO2e,1.91,Power sector emissions,Fuel,Other renewables,MtCO2e,0,Power sector emissions,Fuel,Solar,MtCO2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,AUT,1996,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,54.4,Electricity demand,Demand per capita,Demand per capita,MWh,6.83,Electricity generation,Aggregate fuel,Clean,%,66.96,Electricity generation,Aggregate fuel,Coal,%,9.88,Electricity generation,Aggregate fuel,Fossil,%,33.04,Electricity generation,Aggregate fuel,"Hydro, bioenergy and other renewables",%,66.96,Electricity generation,Aggregate fuel,Renewables,%,66.96,Electricity generation,Aggregate fuel,Wind,%,0,Electricity generation,Aggregate fuel,Wind and solar,%,0,Electricity generation,Aggregate fuel,Clean,TWh,35.79,Electricity generation,Aggregate fuel,Coal,TWh,5.28,Electricity generation,Aggregate fuel,Fossil,TWh,17.66,Electricity generation,Aggregate fuel,"Hydro, bioenergy and other renewables",TWh,35.79,Electricity generation,Aggregate fuel,Renewables,TWh,35.79,Electricity generation,Aggregate fuel,Wind,TWh,0,Electricity generation,Aggregate fuel,Wind and solar,TWh,0,Electricity generation,Fuel,Bioenergy,%,2.94,Electricity generation,Fuel,Gas,%,17.59,Electricity generation,Fuel,Hard coal,%,7.26,Electricity generation,Fuel,Hydro,%,64.02,Electricity generation,Fuel,Lignite,%,2.62,Electricity generation,Fuel,Nuclear,%,0,Electricity generation,Fuel,Onshore wind,%,0,Electricity generation,Fuel,Other fossil,%,5.58,Electricity generation,Fuel,Other renewables,%,0,Electricity generation,Fuel,Solar,%,0,Electricity generation,Fuel,Bioenergy,TWh,1.57,Electricity generation,Fuel,Gas,TWh,9.4,Electricity generation,Fuel,Hard coal,TWh,3.88,Electricity generation,Fuel,Hydro,TWh,34.22,Electricity generation,Fuel,Lignite,TWh,1.4,Electricity generation,Fuel,Nuclear,TWh,0,Electricity generation,Fuel,Onshore wind,TWh,0,Electricity generation,Fuel,Other fossil,TWh,2.98,Electricity generation,Fuel,Other renewables,TWh,0,Electricity generation,Fuel,Solar,TWh,0,Electricity generation,Total,Total generation,TWh,53.45,Electricity imports,Electricity imports,Net imports,TWh,0.95,Power sector emissions,Aggregate fuel,Clean,MtCO2e,1.15,Power sector emissions,Aggregate fuel,Coal,MtCO2e,5.15,Power sector emissions,Aggregate fuel,Fossil,MtCO2e,11.32,Power sector emissions,Aggregate fuel,"Hydro, bioenergy and other renewables",MtCO2e,1.15,Power sector emissions,Aggregate fuel,Renewables,MtCO2e,1.15,Power sector emissions,Aggregate fuel,Wind,MtCO2e,0,Power sector emissions,Aggregate fuel,Wind and solar,MtCO2e,0,Power sector emissions,CO2 intensity,CO2 intensity,gCO2e per kWh,233.3,Power sector emissions,Fuel,Bioenergy,MtCO2e,0.34,Power sector emissions,Fuel,Gas,MtCO2e,4.21,Power sector emissions,Fuel,Hard coal,MtCO2e,3.73,Power sector emissions,Fuel,Hydro,MtCO2e,0.81,Power sector emissions,Fuel,Lignite,MtCO2e,1.42,Power sector emissions,Fuel,Nuclear,MtCO2e,0,Power sector emissions,Fuel,Onshore wind,MtCO2e,0,Power sector emissions,Fuel,Other fossil,MtCO2e,1.96,Power sector emissions,Fuel,Other renewables,MtCO2e,0,Power sector emissions,Fuel,Solar,MtCO2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
